date,cname,iso3,cases,deaths,pop,cu_cases,cu_deaths
2020-07-12,China,CHN,35,0,1433783692,85071,4641
2020-07-12,Colombia,COL,4586,194,50339443,145362,5119
2020-07-12,Comoros,COM,4,0,850891,317,7
2020-07-12,Congo,COG,0,0,5380504,2028,47
2020-07-12,Costa Rica,CRI,386,2,5047561,7231,28
2020-07-12,Côte d'Ivoire,CIV,391,1,25716554,12443,82
2020-07-12,Croatia,HRV,140,1,4076246,3672,118
2020-07-12,Cuba,CUB,7,1,11333484,2420,87
2020-07-12,Curaçao,CUW,0,0,163423,25,1
2020-07-12,Cyprus,CYP,1,0,875899,1014,19
2020-07-12,Czech Republic,CZE,53,0,10649800,13115,352
2020-07-12,"Congo, the Democratic Republic of the",COD,66,0,86790568,7970,188
2020-07-12,Denmark,DNK,0,0,5806081,12946,609
2020-07-12,Djibouti,DJI,0,0,973557,4955,56
2020-07-12,Dominica,DMA,0,0,71808,18,0
2020-07-12,Dominican Republic,DOM,1199,16,10738957,43114,880
2020-07-12,Ecuador,ECU,1408,48,17373657,67209,5031
2020-07-12,Egypt,EGY,923,67,100388076,81158,3769
2020-07-12,El Salvador,SLV,249,5,6453550,9391,254
2020-07-12,Equatorial Guinea,GNQ,0,0,1355982,3071,51
2020-07-12,Eritrea,ERI,0,0,3497117,232,0
2020-07-12,Estonia,EST,1,0,1324820,2014,63
2020-07-12,Swaziland,SWZ,54,0,1148133,1311,18
2020-07-12,Ethiopia,ETH,282,0,112078727,7402,124
2020-07-12,Falkland Islands (Malvinas),FLK,0,0,3372,13,0
2020-07-12,Faroe Islands,FRO,0,0,48677,188,0
2020-07-12,Fiji,FJI,0,0,889955,21,0
2020-07-12,Finland,FIN,0,0,5517919,7290,328
2020-07-12,France,FRA,0,0,67012883,170752,30004
2020-07-12,French Polynesia,PYF,0,0,279285,62,0
2020-07-12,Gabon,GAB,0,0,2172578,5942,46
2020-07-12,Gambia,GMB,0,0,2347696,64,3
2020-07-12,Georgia,GEO,5,0,3996762,986,15
2020-07-12,Germany,DEU,248,3,83019213,198804,9063
2020-07-12,Ghana,GHA,414,0,30417858,24248,135
2020-07-12,Gibraltar,GIB,0,0,33706,180,0
2020-07-12,Greece,GRC,40,0,10724599,3772,193
2020-07-12,Greenland,GRL,0,0,56660,13,0
2020-07-12,Grenada,GRD,0,0,112002,23,0
2020-07-12,Guam,GUM,0,0,167295,312,5
2020-07-12,Guatemala,GTM,979,33,17581476,28598,1172
2020-07-12,Guernsey,GGY,0,0,64468,252,13
2020-07-12,Guinea,GIN,75,0,12771246,6044,37
2020-07-12,Guinea-Bissau,GNB,52,0,1920917,1842,25
2020-07-12,Guyana,GUY,1,1,782775,291,17
2020-07-12,Haiti,HTI,73,4,11263079,6690,139
2020-07-12,Holy See (Vatican City State),VAT,0,0,815,12,0
2020-07-12,Honduras,HND,530,21,9746115,27583,771
2020-07-12,Hungary,HUN,6,2,9772756,4229,595
2020-07-12,Iceland,ISL,0,0,356991,1833,10
2020-07-12,India,IND,28637,551,1366417756,849553,22674
2020-07-12,Indonesia,IDN,1671,66,270625567,74018,3535
2020-07-12,"Iran, Islamic Republic of",IRN,2397,188,82913893,255117,12635
2020-07-12,Iraq,IRQ,2734,95,39309789,75194,3055
2020-07-12,Ireland,IRL,22,2,4904240,25611,1746
2020-07-12,Isle of Man,IMN,0,0,84589,336,24
2020-07-12,Israel,ISR,1197,3,8519373,37463,354
2020-07-12,Italy,ITA,188,7,60359546,242827,34945
2020-07-12,Jamaica,JAM,5,0,2948277,758,10
2020-07-12,Japan,JPN,373,0,126860299,21502,982
2020-07-12,Jersey,JEY,0,0,107796,325,31
2020-07-12,Jordan,JOR,3,0,10101697,1176,10
2020-07-12,Kazakhstan,KAZ,1798,0,18551428,58253,264
2020-07-12,Kenya,KEN,278,3,52573967,9726,184
2020-07-12,Kosovo,XKV,408,7,1798506,4715,101
2020-07-12,Kuwait,KWT,478,3,4207077,54058,386
2020-07-12,Kyrgyzstan,KGZ,719,7,6415851,10629,132
2020-07-12,Lao People's Democratic Republic,LAO,0,0,7169456,19,0
2020-07-12,Latvia,LVA,19,0,1919968,1173,30
2020-07-12,Lebanon,LBN,86,0,6855709,2168,36
2020-07-12,Lesotho,LSO,50,0,2125267,184,1
2020-07-12,Liberia,LBR,35,0,4937374,998,47
2020-07-12,Libya,LBY,47,0,6777453,1389,38
2020-07-12,Liechtenstein,LIE,0,0,38378,85,1
2020-07-12,Lithuania,LTU,4,0,2794184,1865,79
2020-07-12,Luxembourg,LUX,65,0,613894,4842,110
2020-07-12,Madagascar,MDG,435,0,26969306,4578,34
2020-07-12,Malawi,MWI,192,2,18628749,2261,33
2020-07-12,Malaysia,MYS,8,1,31949789,8704,122
2020-07-12,Maldives,MDV,47,0,530957,2664,13
2020-07-12,Mali,MLI,2,0,19658023,2406,121
2020-07-12,Malta,MLT,0,0,493559,673,9
2020-07-12,Mauritania,MRT,0,0,4525698,5126,144
2020-07-12,Mauritius,MUS,0,0,1269670,342,10
2020-07-12,Mexico,MEX,3819,539,127575529,341865,34730
2020-07-12,"Moldova, Republic of",MDA,284,5,4043258,19208,640
2020-07-12,Monaco,MCO,1,0,33085,76,1
2020-07-12,Mongolia,MNG,3,0,3225166,230,0
2020-07-12,Montenegro,MNE,87,4,622182,1164,23
2020-07-12,Montserrat,MSR,0,0,4991,12,1
2020-07-12,Morocco,MAR,214,2,36471766,15542,245
2020-07-12,Mozambique,MOZ,24,0,30366043,1135,9
2020-07-12,Myanmar,MMR,4,0,54045422,330,6
2020-07-12,Namibia,NAM,0,0,2494524,668,1
2020-07-12,Nepal,NPL,70,3,28608715,16719,38
2020-07-12,Netherlands,NLD,81,0,17282163,50921,6135
2020-07-12,New Caledonia,NCL,0,0,282757,21,0
2020-07-12,New Zealand,NZL,1,0,4783062,1194,22
2020-07-12,Nicaragua,NIC,0,0,6545503,2846,91
2020-07-12,Niger,NER,0,0,23310719,1099,68
2020-07-12,Nigeria,NGA,664,15,200963603,31987,724
2020-07-12,"Macedonia, the former Yugoslav Republic of",MKD,197,8,2077132,7967,375
2020-07-12,Northern Mariana Islands,MNP,2,0,57213,33,2
2020-07-12,Norway,NOR,0,0,5328212,8965,252
2020-07-12,Oman,OMN,1083,4,4974992,54697,248
2020-07-12,Pakistan,PAK,2521,74,216565317,248872,5197
2020-07-12,"Palestine, State of",PSE,472,2,4981422,6697,32
2020-07-12,Panama,PAN,1075,30,4246440,44332,893
2020-07-12,Papua New Guinea,PNG,0,0,8776119,11,0
2020-07-12,Paraguay,PRY,84,1,7044639,2820,21
2020-07-12,Peru,PER,3064,182,32510462,322710,11682
2020-07-12,Philippines,PHL,1308,12,108116622,54222,1372
2020-07-12,Poland,POL,305,6,37972812,37521,1568
2020-07-12,Portugal,PRT,542,8,10276617,46221,1654
2020-07-12,Puerto Rico,PRI,237,8,2933404,9533,167
2020-07-12,Qatar,QAT,498,0,2832071,103128,146
2020-07-12,Romania,ROU,698,24,19414458,32079,1871
2020-07-12,Russian Federation,RUS,6611,188,145872260,720547,11205
2020-07-12,Rwanda,RWA,47,1,12626938,1299,4
2020-07-12,Saint Kitts and Nevis,KNA,0,0,52834,17,0
2020-07-12,Saint Lucia,LCA,0,0,182795,22,0
2020-07-12,Saint Vincent and the Grenadines,VCT,0,0,110593,29,0
2020-07-12,San Marino,SMR,0,0,34453,699,42
2020-07-12,Sao Tome and Principe,STP,0,0,215048,727,14
2020-07-12,Saudi Arabia,SAU,2994,30,34268529,229480,2181
2020-07-12,Senegal,SEN,132,0,16296362,8014,145
2020-07-12,Serbia,SRB,345,12,6963764,18073,382
2020-07-12,Seychelles,SYC,0,0,97741,100,0
2020-07-12,Sierra Leone,SLE,5,0,7813207,1618,63
2020-07-12,Singapore,SGP,170,0,5804343,45783,26
2020-07-12,Sint Maarten (Dutch part),SXM,0,0,42389,78,15
2020-07-12,Slovakia,SVK,23,0,5450421,1893,28
2020-07-12,Slovenia,SVN,34,0,2080908,1827,111
2020-07-12,Somalia,SOM,13,0,15442906,3051,92
2020-07-12,South Africa,ZAF,13497,111,58558267,264184,3971
2020-07-12,"Korea, Republic of",KOR,44,1,51225321,13417,289
2020-07-12,South Sudan,SSD,0,0,11062114,2129,41
2020-07-12,Spain,ESP,0,0,46937060,253908,28403
2020-07-12,Sri Lanka,LKA,57,0,21323734,2511,11
2020-07-12,Sudan,SDN,46,1,42813237,10250,650
2020-07-12,Suriname,SUR,15,0,581363,741,18
2020-07-12,Sweden,SWE,308,10,10230185,72679,5643
2020-07-12,Switzerland,CHE,108,0,8544527,32713,1685
2020-07-12,Syrian Arab Republic,SYR,0,0,17070132,394,16
2020-07-12,"Taiwan, Province of China",TWN,0,0,23773881,451,7
2020-07-12,Tajikistan,TJK,49,0,9321023,6506,55
2020-07-12,Thailand,THA,1,0,69625581,3217,58
2020-07-12,Timor-Leste,TLS,0,0,1293120,24,0
2020-07-12,Togo,TGO,8,0,8082359,718,15
2020-07-12,Trinidad and Tobago,TTO,0,0,1394969,133,8
2020-07-12,Tunisia,TUN,5,0,11694721,1245,50
2020-07-12,Turkey,TUR,1016,21,82003882,211981,5344
2020-07-12,Turks and Caicos Islands,TCA,0,0,38194,66,2
2020-07-12,Uganda,UGA,7,0,44269587,1013,0
2020-07-12,Ukraine,UKR,800,27,43993643,52843,1372
2020-07-12,United Arab Emirates,ARE,403,1,9770526,54453,331
2020-07-12,United Kingdom,GBR,565,17,66647112,290950,40836
2020-07-12,"Tanzania, United Republic of",TZA,0,0,58005461,509,21
2020-07-12,United States,USA,63051,717,329064917,3247684,134814
2020-07-12,"Virgin Islands, U.S.",VIR,14,0,104579,181,6
2020-07-12,Uruguay,URY,1,1,3461731,986,30
2020-07-12,Uzbekistan,UZB,307,2,32981715,12513,57
2020-07-12,"Venezuela, Bolivarian Republic of",VEN,375,2,28515829,9178,85
2020-07-12,Viet Nam,VNM,0,0,96462108,370,0
2020-07-12,Western Sahara,ESH,0,0,582458,519,1
2020-07-12,Yemen,YEM,9,1,29161922,1389,365
2020-07-12,Zambia,ZMB,0,0,17861034,1895,42
2020-07-12,Zimbabwe,ZWE,40,5,14645473,982,18
2020-07-13,Afghanistan,AFG,0,0,38041757,34451,1010
2020-07-13,Albania,ALB,83,4,2862427,3454,93
2020-07-13,Algeria,DZA,483,7,43053054,19195,1011
2020-07-13,Andorra,AND,0,0,76177,855,52
2020-07-13,Angola,AGO,23,1,31825299,506,26
2020-07-13,Anguilla,AIA,0,0,14872,3,0
2020-07-13,Antigua and Barbuda,ATG,0,0,97115,74,3
2020-07-13,Argentina,ARG,3449,8,44780675,97496,1818
2020-07-13,Armenia,ARM,182,8,2957728,32151,573
2020-07-13,Aruba,ABW,0,0,106310,105,3
2020-07-13,Australia,AUS,244,1,25203200,9797,108
2020-07-13,Austria,AUT,52,2,8858775,18847,708
2020-07-13,Azerbaijan,AZE,520,8,10047719,24041,306
2020-07-13,Bahamas,BHS,0,0,389486,111,11
2020-07-13,Bahrain,BHR,471,5,1641164,32941,109
2020-07-13,Bangladesh,BGD,2666,47,163046173,183795,2352
2020-07-13,Barbados,BRB,0,0,287021,103,7
2020-07-13,Belarus,BLR,165,5,9452409,64932,464
2020-07-13,Belgium,BEL,43,4,11455519,63098,9662
2020-07-13,Belize,BLZ,0,0,390351,37,2
2020-07-13,Benin,BEN,0,0,11801151,1378,26
2020-07-13,Bermuda,BMU,0,0,62508,150,9
2020-07-13,Bhutan,BTN,2,0,763094,84,0
2020-07-13,"Bolivia, Plurinational State of",BOL,987,53,11513102,48187,1807
2020-07-13,"Bonaire, Sint Eustatius and Saba",BES,0,0,25983,7,0
2020-07-13,Bosnia and Herzegovina,BIH,164,2,3300998,6884,220
2020-07-13,Botswana,BWA,85,0,2303703,399,1
2020-07-13,Brazil,BRA,24831,631,211049519,1864681,72100
2020-07-13,"Virgin Islands, British",VGB,0,0,30033,8,1
2020-07-13,Brunei Darussalam,BRN,0,0,433296,141,3
2020-07-13,Bulgaria,BGR,77,6,7000039,7252,268
2020-07-13,Burkina Faso,BFA,3,0,20321383,1036,53
2020-07-13,Burundi,BDI,0,0,11530577,250,1
2020-07-13,Cambodia,KHM,0,0,16486542,156,0
2020-07-13,Cameroon,CMR,257,0,25876387,15173,359
2020-07-13,Canada,CAN,244,10,37411038,107579,8783
2020-07-13,Cabo Verde,CPV,107,0,549936,1698,19
2020-07-13,Cayman Islands,CYM,0,0,64948,201,1
2020-07-13,Central African Republic,CAF,0,0,4745179,4288,53
2020-07-13,Chad,TCD,6,1,15946882,880,75
2020-07-13,Chile,CHL,3012,98,18952035,315041,6979
2020-07-13,China,CHN,46,0,1433783692,85117,4641
2020-07-13,Colombia,COL,5083,188,50339443,150445,5307
2020-07-13,Comoros,COM,0,0,850891,317,7
2020-07-13,Congo,COG,75,0,5380504,2103,47
2020-07-13,Costa Rica,CRI,365,2,5047561,7596,30
2020-07-13,Côte d'Ivoire,CIV,323,2,25716554,12766,84
2020-07-13,Croatia,HRV,50,1,4076246,3722,119
2020-07-13,Cuba,CUB,6,0,11333484,2426,87
2020-07-13,Curaçao,CUW,0,0,163423,25,1
2020-07-13,Cyprus,CYP,7,0,875899,1021,19
2020-07-13,Czech Republic,CZE,59,0,10649800,13174,352
2020-07-13,"Congo, the Democratic Republic of the",COD,62,0,86790568,8032,188
2020-07-13,Denmark,DNK,0,0,5806081,12946,609
2020-07-13,Djibouti,DJI,17,0,973557,4972,56
2020-07-13,Dominica,DMA,0,0,71808,18,0
2020-07-13,Dominican Republic,DOM,1418,17,10738957,44532,897
2020-07-13,Ecuador,ECU,661,16,17373657,67870,5047
2020-07-13,Egypt,EGY,912,89,100388076,82070,3858
2020-07-13,El Salvador,SLV,283,13,6453550,9674,267
2020-07-13,Equatorial Guinea,GNQ,0,0,1355982,3071,51
2020-07-13,Eritrea,ERI,0,0,3497117,232,0
2020-07-13,Estonia,EST,0,0,1324820,2014,63
2020-07-13,Swaziland,SWZ,40,2,1148133,1351,20
2020-07-13,Ethiopia,ETH,158,3,112078727,7560,127
2020-07-13,Falkland Islands (Malvinas),FLK,0,0,3372,13,0
2020-07-13,Faroe Islands,FRO,0,0,48677,188,0
2020-07-13,Fiji,FJI,5,0,889955,26,0
2020-07-13,Finland,FIN,2,0,5517919,7292,328
2020-07-13,France,FRA,0,0,67012883,170752,30004
2020-07-13,French Polynesia,PYF,0,0,279285,62,0
2020-07-13,Gabon,GAB,0,0,2172578,5942,46
2020-07-13,Gambia,GMB,0,0,2347696,64,3
2020-07-13,Georgia,GEO,9,0,3996762,995,15
2020-07-13,Germany,DEU,159,1,83019213,198963,9064
2020-07-13,Ghana,GHA,270,4,30417858,24518,139
2020-07-13,Gibraltar,GIB,0,0,33706,180,0
2020-07-13,Greece,GRC,31,0,10724599,3803,193
2020-07-13,Greenland,GRL,0,0,56660,13,0
2020-07-13,Grenada,GRD,0,0,112002,23,0
2020-07-13,Guam,GUM,0,0,167295,312,5
2020-07-13,Guatemala,GTM,757,47,17581476,29355,1219
2020-07-13,Guernsey,GGY,0,0,64468,252,13
2020-07-13,Guinea,GIN,97,0,12771246,6141,37
2020-07-13,Guinea-Bissau,GNB,0,0,1920917,1842,25
2020-07-13,Guyana,GUY,6,0,782775,297,17
2020-07-13,Haiti,HTI,37,0,11263079,6727,139
2020-07-13,Holy See (Vatican City State),VAT,0,0,815,12,0
2020-07-13,Honduras,HND,507,3,9746115,28090,774
2020-07-13,Hungary,HUN,5,0,9772756,4234,595
2020-07-13,Iceland,ISL,0,0,356991,1833,10
2020-07-13,India,IND,28701,500,1366417756,878254,23174
2020-07-13,Indonesia,IDN,1681,71,270625567,75699,3606
2020-07-13,"Iran, Islamic Republic of",IRN,2186,194,82913893,257303,12829
2020-07-13,Iraq,IRQ,2312,95,39309789,77506,3150
2020-07-13,Ireland,IRL,17,0,4904240,25628,1746
2020-07-13,Isle of Man,IMN,0,0,84589,336,24
2020-07-13,Israel,ISR,1207,8,8519373,38670,362
2020-07-13,Italy,ITA,234,9,60359546,243061,34954
2020-07-13,Jamaica,JAM,0,0,2948277,758,10
2020-07-13,Japan,JPN,366,0,126860299,21868,982
2020-07-13,Jersey,JEY,0,0,107796,325,31
2020-07-13,Jordan,JOR,3,0,10101697,1179,10
2020-07-13,Kazakhstan,KAZ,1636,111,18551428,59889,375
2020-07-13,Kenya,KEN,379,1,52573967,10105,185
2020-07-13,Kosovo,XKV,216,1,1798506,4931,102
2020-07-13,Kuwait,KWT,836,4,4207077,54894,390
2020-07-13,Kyrgyzstan,KGZ,488,15,6415851,11117,147
2020-07-13,Lao People's Democratic Republic,LAO,0,0,7169456,19,0
2020-07-13,Latvia,LVA,0,0,1919968,1173,30
2020-07-13,Lebanon,LBN,166,0,6855709,2334,36
2020-07-13,Lesotho,LSO,49,1,2125267,233,2
2020-07-13,Liberia,LBR,12,4,4937374,1010,51
2020-07-13,Libya,LBY,44,1,6777453,1433,39
2020-07-13,Liechtenstein,LIE,0,0,38378,85,1
2020-07-13,Lithuania,LTU,4,0,2794184,1869,79
2020-07-13,Luxembourg,LUX,83,1,613894,4925,111
2020-07-13,Madagascar,MDG,289,1,26969306,4867,35
2020-07-13,Malawi,MWI,103,5,18628749,2364,38
2020-07-13,Malaysia,MYS,14,0,31949789,8718,122
2020-07-13,Maldives,MDV,67,0,530957,2731,13
2020-07-13,Mali,MLI,5,0,19658023,2411,121
2020-07-13,Malta,MLT,0,0,493559,673,9
2020-07-13,Mauritania,MRT,0,0,4525698,5126,144
2020-07-13,Mauritius,MUS,0,0,1269670,342,10
2020-07-13,Mexico,MEX,3176,276,127575529,345041,35006
2020-07-13,"Moldova, Republic of",MDA,174,2,4043258,19382,642
2020-07-13,Monaco,MCO,0,0,33085,76,1
2020-07-13,Mongolia,MNG,0,0,3225166,230,0
2020-07-13,Montenegro,MNE,57,0,622182,1221,23
2020-07-13,Montserrat,MSR,0,0,4991,12,1
2020-07-13,Morocco,MAR,203,5,36471766,15745,250
2020-07-13,Mozambique,MOZ,22,0,30366043,1157,9
2020-07-13,Myanmar,MMR,1,0,54045422,331,6
2020-07-13,Namibia,NAM,117,0,2494524,785,1
2020-07-13,Nepal,NPL,82,0,28608715,16801,38
2020-07-13,Netherlands,NLD,101,0,17282163,51022,6135
2020-07-13,New Caledonia,NCL,0,0,282757,21,0
2020-07-13,New Zealand,NZL,0,0,4783062,1194,22
2020-07-13,Nicaragua,NIC,0,0,6545503,2846,91
2020-07-13,Niger,NER,0,0,23310719,1099,68
2020-07-13,Nigeria,NGA,571,16,200963603,32558,740
2020-07-13,"Macedonia, the former Yugoslav Republic of",MKD,144,7,2077132,8111,382
2020-07-13,Northern Mariana Islands,MNP,0,0,57213,33,2
2020-07-13,Norway,NOR,0,0,5328212,8965,252
2020-07-13,Oman,OMN,1318,9,4974992,56015,257
2020-07-13,Pakistan,PAK,2753,69,216565317,251625,5266
2020-07-13,"Palestine, State of",PSE,341,5,4981422,7038,37
2020-07-13,Panama,PAN,1301,16,4246440,45633,909
2020-07-13,Papua New Guinea,PNG,0,0,8776119,11,0
2020-07-13,Paraguay,PRY,128,1,7044639,2948,22
2020-07-13,Peru,PER,3616,188,32510462,326326,11870
2020-07-13,Philippines,PHL,2037,162,108116622,56259,1534
2020-07-13,Poland,POL,370,3,37972812,37891,1571
2020-07-13,Portugal,PRT,291,6,10276617,46512,1660
2020-07-13,Puerto Rico,PRI,288,0,2933404,9821,167
2020-07-13,Qatar,QAT,470,1,2832071,103598,147
2020-07-13,Romania,ROU,456,13,19414458,32535,1884
2020-07-13,Russian Federation,RUS,6615,130,145872260,727162,11335
2020-07-13,Rwanda,RWA,38,0,12626938,1337,4
2020-07-13,Saint Kitts and Nevis,KNA,0,0,52834,17,0
2020-07-13,Saint Lucia,LCA,0,0,182795,22,0
2020-07-13,Saint Vincent and the Grenadines,VCT,6,0,110593,35,0
2020-07-13,San Marino,SMR,0,0,34453,699,42
2020-07-13,Sao Tome and Principe,STP,2,0,215048,729,14
2020-07-13,Saudi Arabia,SAU,2779,42,34268529,232259,2223
2020-07-13,Senegal,SEN,121,3,16296362,8135,148
2020-07-13,Serbia,SRB,287,11,6963764,18360,393
2020-07-13,Seychelles,SYC,0,0,97741,100,0
2020-07-13,Sierra Leone,SLE,17,0,7813207,1635,63
2020-07-13,Singapore,SGP,178,0,5804343,45961,26
2020-07-13,Sint Maarten (Dutch part),SXM,0,0,42389,78,15
2020-07-13,Slovakia,SVK,8,0,5450421,1901,28
2020-07-13,Slovenia,SVN,14,0,2080908,1841,111
2020-07-13,Somalia,SOM,8,1,15442906,3059,93
2020-07-13,South Africa,ZAF,12058,108,58558267,276242,4079
2020-07-13,"Korea, Republic of",KOR,62,0,51225321,13479,289
2020-07-13,South Sudan,SSD,10,0,11062114,2139,41
2020-07-13,Spain,ESP,2045,3,46937060,255953,28406
2020-07-13,Sri Lanka,LKA,106,0,21323734,2617,11
2020-07-13,Sudan,SDN,0,0,42813237,10250,650
2020-07-13,Suriname,SUR,0,0,581363,741,18
2020-07-13,Sweden,SWE,106,9,10230185,72785,5652
2020-07-13,Switzerland,CHE,85,0,8544527,32798,1685
2020-07-13,Syrian Arab Republic,SYR,0,0,17070132,394,16
2020-07-13,"Taiwan, Province of China",TWN,0,0,23773881,451,7
2020-07-13,Tajikistan,TJK,46,0,9321023,6552,55
2020-07-13,Thailand,THA,3,0,69625581,3220,58
2020-07-13,Timor-Leste,TLS,0,0,1293120,24,0
2020-07-13,Togo,TGO,2,0,8082359,720,15
2020-07-13,Trinidad and Tobago,TTO,0,0,1394969,133,8
2020-07-13,Tunisia,TUN,18,0,11694721,1263,50
2020-07-13,Turkey,TUR,1012,19,82003882,212993,5363
2020-07-13,Turks and Caicos Islands,TCA,6,0,38194,72,2
2020-07-13,Uganda,UGA,12,0,44269587,1025,0
2020-07-13,Ukraine,UKR,678,11,43993643,53521,1383
2020-07-13,United Arab Emirates,ARE,401,2,9770526,54854,333
2020-07-13,United Kingdom,GBR,442,9,66647112,291392,40845
2020-07-13,"Tanzania, United Republic of",TZA,0,0,58005461,509,21
2020-07-13,United States,USA,57258,391,329064917,3304942,135205
2020-07-13,"Virgin Islands, U.S.",VIR,0,0,104579,181,6
2020-07-13,Uruguay,URY,1,1,3461731,987,31
2020-07-13,Uzbekistan,UZB,680,4,32981715,13193,61
2020-07-13,"Venezuela, Bolivarian Republic of",VEN,287,4,28515829,9465,89
2020-07-13,Viet Nam,VNM,2,0,96462108,372,0
2020-07-13,Western Sahara,ESH,0,0,582458,519,1
2020-07-13,Yemen,YEM,76,52,29161922,1465,417
2020-07-13,Zambia,ZMB,0,0,17861034,1895,42
2020-07-13,Zimbabwe,ZWE,3,0,14645473,985,18
2020-07-14,Afghanistan,AFG,4,2,38041757,34455,1012
2020-07-14,Albania,ALB,117,2,2862427,3571,95
2020-07-14,Algeria,DZA,494,7,43053054,19689,1018
2020-07-14,Andorra,AND,3,0,76177,858,52
2020-07-14,Angola,AGO,0,0,31825299,506,26
2020-07-14,Anguilla,AIA,0,0,14872,3,0
2020-07-14,Antigua and Barbuda,ATG,0,0,97115,74,3
2020-07-14,Argentina,ARG,2657,85,44780675,100153,1903
2020-07-14,Armenia,ARM,339,8,2957728,32490,581
2020-07-14,Aruba,ABW,0,0,106310,105,3
2020-07-14,Australia,AUS,183,0,25203200,9980,108
2020-07-14,Austria,AUT,12,0,8858775,18859,708
2020-07-14,Azerbaijan,AZE,529,7,10047719,24570,313
2020-07-14,Bahamas,BHS,2,0,389486,113,11
2020-07-14,Bahrain,BHR,535,0,1641164,33476,109
2020-07-14,Bangladesh,BGD,3099,39,163046173,186894,2391
2020-07-14,Barbados,BRB,0,0,287021,103,7
2020-07-14,Belarus,BLR,182,4,9452409,65114,468
2020-07-14,Belgium,BEL,224,0,11455519,63322,9662
2020-07-14,Belize,BLZ,0,0,390351,37,2
2020-07-14,Benin,BEN,0,0,11801151,1378,26
2020-07-14,Bermuda,BMU,0,0,62508,150,9
2020-07-14,Bhutan,BTN,0,0,763094,84,0
2020-07-14,"Bolivia, Plurinational State of",BOL,1063,59,11513102,49250,1866
2020-07-14,"Bonaire, Sint Eustatius and Saba",BES,0,0,25983,7,0
2020-07-14,Bosnia and Herzegovina,BIH,95,4,3300998,6979,224
2020-07-14,Botswana,BWA,0,0,2303703,399,1
2020-07-14,Brazil,BRA,20286,733,211049519,1884967,72833
2020-07-14,"Virgin Islands, British",VGB,0,0,30033,8,1
2020-07-14,Brunei Darussalam,BRN,0,0,433296,141,3
2020-07-14,Bulgaria,BGR,159,8,7000039,7411,276
2020-07-14,Burkina Faso,BFA,0,0,20321383,1036,53
2020-07-14,Burundi,BDI,19,0,11530577,269,1
2020-07-14,Cambodia,KHM,9,0,16486542,165,0
2020-07-14,Cameroon,CMR,0,0,25876387,15173,359
2020-07-14,Canada,CAN,565,7,37411038,108144,8790
2020-07-14,Cabo Verde,CPV,24,0,549936,1722,19
2020-07-14,Cayman Islands,CYM,0,0,64948,201,1
2020-07-14,Central African Republic,CAF,33,0,4745179,4321,53
2020-07-14,Chad,TCD,0,0,15946882,880,75
2020-07-14,Chile,CHL,2616,45,18952035,317657,7024
2020-07-14,China,CHN,55,1,1433783692,85172,4642
2020-07-14,Colombia,COL,3782,148,50339443,154227,5455
2020-07-14,Comoros,COM,0,0,850891,317,7
2020-07-14,Congo,COG,0,0,5380504,2103,47
2020-07-14,Costa Rica,CRI,440,1,5047561,8036,31
2020-07-14,Côte d'Ivoire,CIV,106,0,25716554,12872,84
2020-07-14,Croatia,HRV,53,0,4076246,3775,119
2020-07-14,Cuba,CUB,2,0,11333484,2428,87
2020-07-14,Curaçao,CUW,1,0,163423,26,1
2020-07-14,Cyprus,CYP,1,0,875899,1022,19
2020-07-14,Czech Republic,CZE,64,1,10649800,13238,353
2020-07-14,"Congo, the Democratic Republic of the",COD,42,1,86790568,8074,189
2020-07-14,Denmark,DNK,91,1,5806081,13037,610
2020-07-14,Djibouti,DJI,5,0,973557,4977,56
2020-07-14,Dominica,DMA,0,0,71808,18,0
2020-07-14,Dominican Republic,DOM,974,6,10738957,45506,903
2020-07-14,Ecuador,ECU,589,16,17373657,68459,5063
2020-07-14,Egypt,EGY,931,77,100388076,83001,3935
2020-07-14,El Salvador,SLV,304,11,6453550,9978,278
2020-07-14,Equatorial Guinea,GNQ,0,0,1355982,3071,51
2020-07-14,Eritrea,ERI,0,0,3497117,232,0
2020-07-14,Estonia,EST,0,0,1324820,2014,63
2020-07-14,Swaziland,SWZ,38,0,1148133,1389,20
2020-07-14,Ethiopia,ETH,206,1,112078727,7766,128
2020-07-14,Falkland Islands (Malvinas),FLK,0,0,3372,13,0
2020-07-14,Faroe Islands,FRO,0,0,48677,188,0
2020-07-14,Fiji,FJI,0,0,889955,26,0
2020-07-14,Finland,FIN,1,0,5517919,7293,328
2020-07-14,France,FRA,1625,25,67012883,172377,30029
2020-07-14,French Polynesia,PYF,0,0,279285,62,0
2020-07-14,Gabon,GAB,84,0,2172578,6026,46
2020-07-14,Gambia,GMB,0,0,2347696,64,3
2020-07-14,Georgia,GEO,4,0,3996762,999,15
2020-07-14,Germany,DEU,412,4,83019213,199375,9068
2020-07-14,Ghana,GHA,470,0,30417858,24988,139
2020-07-14,Gibraltar,GIB,0,0,33706,180,0
2020-07-14,Greece,GRC,23,0,10724599,3826,193
2020-07-14,Greenland,GRL,0,0,56660,13,0
2020-07-14,Grenada,GRD,0,0,112002,23,0
2020-07-14,Guam,GUM,0,0,167295,312,5
2020-07-14,Guatemala,GTM,387,25,17581476,29742,1244
2020-07-14,Guernsey,GGY,0,0,64468,252,13
2020-07-14,Guinea,GIN,0,0,12771246,6141,37
